Tool,ID,Page,Label,SpatialDist
PdfAct,241.tar_1710.08407.gz_main_black.pdf,11,section,0
PdfAct,235.tar_1710.05677.gz_mlip-31_black.pdf,9,section,"(0.04761904761904761, 0.02857142857142857, 0.14285714285714285, 0.24734982332155483)"
PdfAct,239.tar_1710.07733.gz_5th_tweezer_final_withbib_black.pdf,1,section,0
PdfAct,221.tar_1710.00632.gz_article_black.pdf,0,section,"(0.012269938650306747, 0.006211180124223602, 0.5, 0.02428447528187334)"
PdfAct,245.tar_1710.10363.gz_diff_DAC_multitask_rl_black.pdf,2,section,"(0, 0, 0, 0.06025492468134416)"
PdfAct,224.tar_1710.01439.gz_main_black.pdf,3,section,"(0, 0, 0, 0.1)"
PdfAct,245.tar_1710.10253.gz_tensorGN_Eucl_v2_black.pdf,8,section,"(0, 0, 0, 0.19310344827586207)"
PdfAct,234.tar_1710.05332.gz_regret_black.pdf,8,section,"(0.08695652173913045, 0.058823529411764705, 0.16666666666666666, 0.17977528089887643)"
PdfAct,232.tar_1710.04602.gz_Elliptic_surface_mahler_measure_revised_black.pdf,0,section,0
PdfAct,246.tar_1710.10507.gz_JFMDissolutionInstabilities_black.pdf,5,section,"(0.125, 0.08108108108108109, 0.2727272727272727, 0.25660377358490566)"
PdfAct,243.tar_1710.09301.gz_main_black.pdf,2,section,"(0.17391304347826086, 0.11428571428571428, 0.36363636363636365, 0.3742911153119093)"
PdfAct,243.tar_1710.09306.gz_icail2017_black.pdf,3,section,0
PdfAct,239.tar_1710.07695.gz_paper_black.pdf,2,section,"(0.016666666666666666, 0.00847457627118644, 0.5, 0.04469273743016757)"
PdfAct,245.tar_1710.10349.gz_OscillatoryIntegrals_black.pdf,47,section,"(0, 0, 0, 0.2340425531914893)"
PdfAct,223.tar_1710.01327.gz_complexity_black.pdf,3,section,0
PdfAct,233.tar_1710.04889.gz_main_black.pdf,7,section,0
PdfAct,240.tar_1710.07911.gz_Numerical_Computation_of_MOT8_black.pdf,15,section,0
PdfAct,239.tar_1710.07737.gz_main_black.pdf,7,section,"(0.03703703703703703, 0.02040816326530612, 0.2, 0.16216216216216212)"
PdfAct,236.tar_1710.06140.gz_msapj_black.pdf,9,section,0
PdfAct,245.tar_1710.10033.gz_ms_black.pdf,0,section,"(0, 0, 0, 0.06849315068493154)"
PdfAct,224.tar_1710.01466.gz_bbc_1101_black.pdf,12,section,0
PdfAct,233.tar_1710.05172.gz_TIP2017_black.pdf,9,section,"(0.02510460251046025, 0.01276595744680851, 0.75, 0.023442319555829698)"
PdfAct,223.tar_1710.01209.gz_Relay_FD_PIMRC_revised_black.pdf,5,section,"(0, 0, 0, 0.041710114702815416)"
PdfAct,244.tar_1710.09549.gz_main_black.pdf,24,section,"(0.0983606557377049, 0.05357142857142857, 0.6, 0.051063829787234026)"
PdfAct,231.tar_1710.04261.gz_Multipoint_estimates_for_radial_and_whole_plane_sle_black.pdf,9,section,"(0, 0, 0, 0.07342657342657347)"
PdfAct,235.tar_1710.05709.gz_acl2017_black.pdf,4,section,"(0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.9795918367346939)"
