Tool,ID,Page,Label,F1,SpatialDist
PdfAct,216.tar_1709.09253.gz_nonlineartrans_black.pdf,32,reference,0.0,0.0
PdfAct,203.tar_1709.04240.gz_article_black.pdf,61,reference,0.0,0.0
PdfAct,202.tar_1709.03563.gz_unblinded.manuscript_black.pdf,35,reference,0.006116207951070336,0.6423910755630393
PdfAct,203.tar_1709.04192.gz_EBgenome_black.pdf,31,reference,0.010995723885155774,0.4314389359129383
PdfAct,213.tar_1709.07837.gz_extrinsic_arxiv_black.pdf,10,reference,0.0,0.0
PdfAct,211.tar_1709.07267.gz_MLMI-2017-12_black.pdf,7,reference,0.0022727272727272726,0.9727341964965727
PdfAct,203.tar_1709.04056.gz_nca_black.pdf,28,reference,0.0,0.0
PdfAct,210.tar_1709.06863.gz_commCM_black.pdf,12,reference,0.0055504162812210905,0.56
PdfAct,204.tar_1709.04485.gz_QEDShower_black.pdf,29,reference,0.005706134094151212,0.368376250266014
PdfAct,202.tar_1709.03607.gz_Dale_arXiv_black.pdf,28,reference,0.009538950715421303,0.44639912039582186
PdfAct,195.tar_1709.00909.gz_astroedu1619_black.pdf,9,reference,0.0,0.0
PdfAct,211.tar_1709.07225.gz_Control_relaxation_by_dephasing_via_exact_quantum_state_diffusion3_black.pdf,7,reference,0.0,0.0
PdfAct,196.tar_1709.01322.gz_EpigeneticsDraft_arxiv_v2_black.pdf,11,reference,0.0,0.0
PdfAct,197.tar_1709.01870.gz_paper-final_black.pdf,11,reference,0.0,0.0
PdfAct,194.tar_1709.00411.gz_main_black.pdf,6,reference,0.0,0.0
PdfAct,201.tar_1709.03480.gz_CameraReady_black.pdf,6,reference,0.009202453987730062,0.621328889814622
PdfAct,194.tar_1709.00452.gz_aschwarz_black.pdf,13,reference,0.008614501076812634,0.5270256462654541
PdfAct,203.tar_1709.04182.gz_conflict_black.pdf,17,reference,0.08012326656394453,0.5761603835258227
PdfAct,201.tar_1709.03362.gz_long_v5_black.pdf,15,reference,0.0,0.0
PdfAct,203.tar_1709.04135.gz_WOCR_black.pdf,19,reference,0.009302325581395349,0.6139336016096579
PdfAct,202.tar_1709.03742.gz_disputatsLioma_black.pdf,66,reference,0.004468718967229394,0.059964105992891634
PdfAct,194.tar_1709.00612.gz_CWessel_DATCON_black.pdf,7,reference,0.0,0.9801324503311258
PdfAct,217.tar_1709.09506.gz_CS_black.pdf,27,reference,0.006872852233676976,0.8651949271958667
PdfAct,196.tar_1709.01249.gz_nipsfinal_black.pdf,10,reference,0.006787330316742081,0.5862427099145162
PdfAct,197.tar_1709.01634.gz_aaaa_1_black.pdf,10,reference,0.002869440459110473,0.7027134085957616
PdfAct,199.tar_1709.02673.gz_st-rev-2018-May-29_black.pdf,26,reference,0.01023391812865497,0.021751910640799538
PdfAct,193.tar_1709.00205.gz_Manuscript_black.pdf,9,reference,0.0,0.0
PdfAct,211.tar_1709.07263.gz_CPC20170441Engedit_black.pdf,13,reference,0.0,0.0
PdfAct,214.tar_1709.08505.gz_Key_Managemnt.v.11_black.pdf,7,reference,0.0,0.0
PdfAct,214.tar_1709.08491.gz_papierIPMI2017_black.pdf,7,reference,0.06299212598425197,0.6822927764756019
PdfAct,215.tar_1709.08841.gz_final_acc_black.pdf,16,reference,0.0,0.0
PdfAct,202.tar_1709.03582.gz_main_black.pdf,8,reference,0.01,0.5071524636263601
PdfAct,199.tar_1709.02386.gz_Slavik2018_etal_hydrobiologia_black.pdf,16,reference,0.0,0.0
