Tool,ID,Page,Label,F1,SpatialDist
PdfAct,30.tar_1702.03837.gz_homoclinic-Morse-inequalities_black.pdf,24,reference,0.0,0.0552922590837282
PdfAct,27.tar_1702.02253.gz_HutchingM2017_SUPinc_black.pdf,16,reference,0.0,0.0
PdfAct,31.tar_1702.04478.gz_VMDV_SCTL_black.pdf,13,reference,0.9468310306808516,0.986460316895793
PdfAct,26.tar_1702.01950.gz_FieldExtensionsBounded_black.pdf,7,reference,0.933477816412172,0.9555836850472188
PdfAct,23.tar_1702.00672.gz_ddjm_black.pdf,10,reference,0.0,0.0
PdfAct,25.tar_1702.01809.gz_slac-pub-16922_black.pdf,34,reference,0.0,0.0
PdfAct,33.tar_1702.05152.gz_valencespin_black.pdf,26,reference,0.0,0.0
PdfAct,30.tar_1702.03972.gz_Voronoi_black.pdf,20,reference,0.9055074473193236,0.9641862861398365
PdfAct,31.tar_1702.04202.gz_DB558_black.pdf,7,reference,0.0,0.0
PdfAct,26.tar_1702.02069.gz_enviado_black.pdf,33,reference,0.0,0.0
PdfAct,32.tar_1702.04682.gz_survival_black.pdf,17,reference,0.0392541707556427,0.0591928251121076
PdfAct,32.tar_1702.04781.gz_CMG_paper_preprint_black.pdf,29,reference,0.9842241934316104,0.950524197658825
PdfAct,23.tar_1702.00702.gz_na_arxiv_black.pdf,8,reference,0.953532439743504,0.9662753726659455
PdfAct,31.tar_1702.04088.gz_main_black.pdf,19,reference,0.0,0.0515912897822445
PdfAct,31.tar_1702.04189.gz_IDEneutrino_black.pdf,19,reference,0.966117923281762,0.9640644579925539
PdfAct,28.tar_1702.02949.gz_revise_black.pdf,29,reference,0.9164905224322986,0.963704837503938
PdfAct,28.tar_1702.02875.gz_wmf_htl_black.pdf,30,reference,0.0130418105101649,0.0620262685876294
PdfAct,28.tar_1702.02768.gz_LeptophilicDM_Sun_JCAPv2_black.pdf,30,reference,0.0025751072961373,0.057285803627267
PdfAct,22.tar_1702.00341.gz_main_re_black.pdf,7,reference,0.0,0.0
PdfAct,25.tar_1702.01368.gz_HBTfluctuations_black.pdf,5,reference,0.0,0.0
PdfAct,24.tar_1702.00986.gz_Mg-Al_black.pdf,6,reference,0.0,0.0
PdfAct,24.tar_1702.01130.gz_DimensionOfExceptions_black.pdf,11,reference,0.0,0.0
PdfAct,28.tar_1702.02937.gz_gur-gen-1_black.pdf,28,reference,0.9028584720251792,0.9504341880891819
