Tool,ID,Page,Label,SpatialDist
PdfAct,46.tar_1404.3505.gz_20140308TorqueV18_black.pdf,3,section,"(0.5555555555555556, 0.5555555555555556, 0.5555555555555556, 0.6666666666666665)"
PdfAct,52.tar_1404.7239.gz_Submission_black.pdf,3,section,"(0, 0, 0, 0.075)"
PdfAct,46.tar_1404.3717.gz_jstat_arxiv_black.pdf,14,section,"(0.608695652173913, 0.4666666666666667, 0.875, 0.7272727272727272)"
PdfAct,49.tar_1404.5556.gz_polling_black.pdf,3,section,"(0.23076923076923078, 0.23076923076923078, 0.23076923076923078, 0.3095238095238095)"
PdfAct,53.tar_1404.7588.gz_paper_black.pdf,46,section,"(0, 0, 0, 0.003929273084479376)"
PdfAct,41.tar_1404.0180.gz_CSMANetworksModels_CamReady_Final_black.pdf,1,section,0
PdfAct,49.tar_1404.5299.gz_paper_black.pdf,1,section,"(0.21052631578947367, 0.15384615384615385, 0.3333333333333333, 0.32558139534883723)"
PdfAct,48.tar_1404.4658.gz_draft_Magnetoroton_black.pdf,4,section,0
PdfAct,42.tar_1404.0869.gz_opt020813_black.pdf,7,section,"(0, 0, 0, 0.19580419580419586)"
PdfAct,48.tar_1404.4523.gz_lsw-triangle_black.pdf,2,section,"(0, 0, 0, 0.13698630136986295)"
PdfAct,42.tar_1404.0995.gz_npc-14-03-31_black.pdf,9,section,"(0.12121212121212122, 0.07407407407407407, 0.3333333333333333, 0.34636871508379885)"
PdfAct,43.tar_1404.1857.gz_discrepancy_black.pdf,4,section,"(0.24472573839662448, 0.12719298245614036, 3.2222222222222223, 0.06050955414012733)"
PdfAct,53.tar_1404.7695.gz_paper_black.pdf,9,section,"(0.14634146341463414, 0.09090909090909091, 0.375, 0.2535211267605634)"
PdfAct,45.tar_1404.2973.gz_Time_Discrete_Approximation_of_Weak_Solutions_for_Stochastic_Equations_of_Geophyxial_Fluid_Dynamics_and_Applications_black.pdf,40,section,"(0, 0, 0, 0.17592592592592596)"
PdfAct,49.tar_1404.5263.gz_galerkinsph_black.pdf,10,section,"(0, 0, 0, 0.20895522388059704)"
PdfAct,49.tar_1404.5519.gz_bssf_arxiv_black.pdf,42,section,"(0, 0, 0, 0.12030075187969928)"
PdfAct,48.tar_1404.4796.gz_Homology_Funkarxiv2_black.pdf,0,section,0
PdfAct,48.tar_1404.4744.gz_arXiv_Geofencing_black.pdf,13,section,"(0.3, 0.3, 0.3, 0.4752475247524752)"
PdfAct,52.tar_1404.7382.gz_dm2_black.pdf,2,section,"(0.8571428571428571, 0.8571428571428571, 0.8571428571428571, 0.987012987012987)"
PdfAct,49.tar_1404.4948.gz_oklopreprint_black.pdf,2,section,0
