Tool,ID,Page,Label,SpatialDist
PdfAct,133.tar_1508.06773.gz_CEJOR_chess20111130_revised_black.pdf,5,footer,"(0, 0, 0, 0.011976047904191631)"
PdfAct,123.tar_1508.01560.gz_regularization-smooth_black.pdf,8,footer,"(1.0, 1.0, 1.0, 0.9869281045751634)"
PdfAct,120.tar_1508.00575.gz_Toy_GRB130702A_black.pdf,14,footer,"(0.15, 0.15, 0.15, 0.304635761589404)"
PdfAct,130.tar_1508.05121.gz_kspngb_black.pdf,10,footer,"(0, 0, 0, 0.1105527638190955)"
PdfAct,128.tar_1508.04104.gz_Heat_Engines_Phys_Rev_150129_black.pdf,9,footer,"(0.4247787610619469, 0.3116883116883117, 0.6666666666666666, 0.3603305785123967)"
PdfAct,126.tar_1508.03338.gz_V4.4_11_08_15_black.pdf,7,footer,"(0, 0, 0, 0.02649006622516552)"
PdfAct,129.tar_1508.04787.gz_betapic_pol_black.pdf,5,footer,"(0.33333333333333337, 0.18867924528301888, 1.4285714285714286, 0.2261306532663316)"
PdfAct,123.tar_1508.01497.gz_ms_black.pdf,12,footer,"(0, 0, 0, 0.0370370370370371)"
PdfAct,131.tar_1508.05763.gz_revision_v1_languageCorrected_black.pdf,0,footer,"(0, 0, 0, 0.00254452926208657)"
PdfAct,130.tar_1508.05149.gz_cooperative_binning_0814_black.pdf,0,footer,"(0.9611650485436893, 0.9611650485436893, 0.9611650485436893, 0.9823434991974318)"
PdfAct,130.tar_1508.05377.gz_qgdecoherence4_black.pdf,16,footer,"(0, 0, 0, 0.004975124378109399)"
PdfAct,131.tar_1508.05893.gz_one-parameter-lefschtez-weslem_black.pdf,10,footer,"(0.08333333333333333, 0.043478260869565216, 1.0, 0.1578947368421052)"
PdfAct,129.tar_1508.04789.gz_fp062-rello-arXiv_black.pdf,1,footer,"(0.1826086956521739, 0.1826086956521739, 0.1826086956521739, 0.32978723404255317)"
PdfAct,125.tar_1508.02988.gz_linearsystem_black.pdf,7,footer,"(0, 0, 0, 0.0)"
PdfAct,120.tar_1508.00335.gz_main-1-column_black.pdf,8,footer,"(0, 0, 0, 0.1707317073170732)"
PdfAct,130.tar_1508.05209.gz_ASTR_2435_black.pdf,12,footer,"(0.1627906976744186, 0.1044776119402985, 0.3684210526315789, 0.31021897810218974)"
PdfAct,124.tar_1508.02236.gz_refined_cauchy_3_black.pdf,4,footer,"(0.9565217391304348, 0.9565217391304348, 0.9565217391304348, 0.9602446483180428)"
PdfAct,131.tar_1508.05677.gz_arw_black.pdf,26,footer,"(0, 0, 0, 0.0)"
PdfAct,124.tar_1508.02637.gz_2015_08_10_pnp1_black.pdf,3,footer,"(0, 0, 0, 0.01408450704225359)"
PdfAct,129.tar_1508.04717.gz_bounded-kappa-02_23_2016_black.pdf,3,footer,"(0.40384615384615385, 0.40384615384615385, 0.40384615384615385, 0.537037037037037)"
PdfAct,133.tar_1508.06620.gz_Complete-To_be_submitted-_2015_08_26_black.pdf,3,footer,"(0, 0, 0, 0.004950495049505008)"
PdfAct,127.tar_1508.03873.gz_contact_black.pdf,2,footer,"(0, 0, 0, 0.0025284450063210785)"
PdfAct,127.tar_1508.03924.gz_amss-def-apr-11-16-final_black.pdf,28,footer,"(0, 0, 0, 0.01538461538461533)"
PdfAct,131.tar_1508.05858.gz_DeAngelis-Kitapbayev_2016__black.pdf,0,footer,"(0, 0, 0, 0.009389671361502394)"
PdfAct,124.tar_1508.02326.gz_shared-res-mas_black.pdf,11,footer,"(0.11428571428571428, 0.11428571428571428, 0.11428571428571428, 0.23357664233576642)"
PdfAct,124.tar_1508.02071.gz_po_black.pdf,16,footer,"(0, 0, 0, 0.009661835748792242)"
PdfAct,134.tar_1508.07344.gz_multisymplecticESPIC_black.pdf,1,footer,"(0.9664429530201343, 0.96, 0.972972972972973, 0.9858870967741936)"
PdfAct,129.tar_1508.04633.gz_manual-2.x_black.pdf,1,footer,"(0, 0, 0, 0.0)"
PdfAct,120.tar_1508.00540.gz_SanliLambiotte_CommunicationSpikeTrains_arXiv2_black.pdf,6,footer,"(0, 0, 0, 0.13333333333333328)"
PdfAct,125.tar_1508.03006.gz_amelie_black.pdf,7,footer,"(0, 0, 0, 0.07058823529411767)"
PdfAct,120.tar_1508.00445.gz_draft_v10_black.pdf,9,footer,"(0, 0, 0, 0.003521126760563362)"
PdfAct,134.tar_1508.07456.gz_Freitas_Neighborhood_Similarity_PRE_2015_black.pdf,2,footer,"(0.18823529411764706, 0.12121212121212122, 0.42105263157894735, 0.3181818181818181)"
PdfAct,127.tar_1508.03722.gz_typeinst_black.pdf,0,footer,"(0.9166666666666666, 0.9166666666666666, 0.9166666666666666, 0.9882352941176471)"
PdfAct,122.tar_1508.01124.gz_SLED_BLF_v3_black.pdf,10,footer,"(0, 0, 0, 0.021897810218978152)"
PdfAct,128.tar_1508.04460.gz_paperCasimirV2_black.pdf,6,footer,"(0.0625, 0.05714285714285714, 0.06896551724137931, 0.38659793814432986)"
PdfAct,120.tar_1508.00161.gz_sandpile_turing_machine_black.pdf,10,footer,"(0, 0, 0, 0.0)"
PdfAct,121.tar_1508.00801.gz_MLSA2015_black.pdf,3,footer,"(0.6666666666666666, 0.5, 1.0, 0.9805194805194805)"
PdfAct,123.tar_1508.01725.gz_main_turnaround_black.pdf,5,footer,"(0, 0, 0, 0.014598540145985339)"
PdfAct,120.tar_1508.00057.gz_BEC_distillation_xxx_20160201_black.pdf,0,footer,"(0.9090909090909091, 0.8333333333333334, 1.0, 0.951219512195122)"
PdfAct,132.tar_1508.06388.gz_sccm_gmm_black.pdf,0,footer,"(0, 0, 0, 0.006578947368421097)"
PdfAct,130.tar_1508.05425.gz_ms_black.pdf,7,footer,"(0, 0, 0, 0.07912087912087912)"
PdfAct,123.tar_1508.01516.gz_njet_as_alg_black.pdf,11,footer,"(0, 0, 0, 0.032520325203252015)"
PdfAct,122.tar_1508.01057.gz_Convergence_proof_of_SPCM4_black.pdf,23,footer,"(0, 0, 0, 0.11688311688311685)"
PdfAct,121.tar_1508.00881.gz_AxionLepto_black.pdf,1,footer,"(0.25641025641025644, 0.22727272727272727, 0.29411764705882354, 0.3627450980392157)"
PdfAct,130.tar_1508.05353.gz_Aryal_Gabrielli_Revision-2015_black.pdf,15,footer,"(0.2909090909090909, 0.19753086419753085, 0.5517241379310345, 0.34494195688225543)"
PdfAct,131.tar_1508.05664.gz_article_black.pdf,0,footer,"(0, 0, 0, 0.0)"
PdfAct,123.tar_1508.01906.gz_Final-16-0859_black.pdf,0,footer,"(0, 0, 0, 0.07260726072607256)"
PdfAct,132.tar_1508.06139.gz_comment_black.pdf,0,footer,"(1.0, 1.0, 1.0, 1.0)"
PdfAct,123.tar_1508.01869.gz_final_black.pdf,3,footer,"(0.41935483870967744, 0.3023255813953488, 0.6842105263157895, 0.36069651741293535)"
PdfAct,120.tar_1508.00381.gz_averaging_CPRTBP_black.pdf,3,footer,"(0.972972972972973, 0.972972972972973, 0.972972972972973, 0.9886621315192744)"
PdfAct,130.tar_1508.05408.gz_graber-bertrand-mfg_black.pdf,0,footer,"(0, 0, 0, 0.009661835748792242)"
PdfAct,121.tar_1508.00911.gz_Parton_OAM_final_black.pdf,6,footer,"(0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.25051334702258726)"
PdfAct,123.tar_1508.01491.gz_tb_v8_black.pdf,0,footer,"(0, 0, 0, 0.0)"
PdfAct,131.tar_1508.05944.gz_Bijections_on_m-level_Rook_Placements._black.pdf,0,footer,"(0, 0, 0, 0.0)"
PdfAct,132.tar_1508.06500.gz_3c120_black.pdf,3,footer,"(0, 0, 0, 0.07741935483870961)"
PdfAct,124.tar_1508.02188.gz_Helicity-v5_black.pdf,4,footer,"(0, 0, 0, 0.004484304932735483)"
PdfAct,127.tar_1508.03867.gz_TBS011215_JCAP_black.pdf,4,footer,"(0, 0, 0, 0.007920792079207928)"
PdfAct,134.tar_1508.07021.gz_concavityExtFinal_black.pdf,1,footer,"(0, 0, 0, 0.0)"
PdfAct,120.tar_1508.00566.gz_ms_black.pdf,15,footer,"(0, 0, 0, 0.07194244604316552)"
PdfAct,123.tar_1508.01581.gz_VAEInexact12November2015_black.pdf,0,footer,"(0, 0, 0, 0.0042826552462527446)"
PdfAct,124.tar_1508.02413.gz_twin_vfs_indep_spec_black.pdf,8,footer,"(0.125, 0.06666666666666667, 1.0, 0.32214765100671144)"
PdfAct,133.tar_1508.06596.gz_k117_black.pdf,0,footer,"(0.7142857142857143, 0.5555555555555556, 1.0, 0.9189189189189189)"
PdfAct,122.tar_1508.01100.gz_Schiffervar_black.pdf,0,footer,"(0, 0, 0, 0.03225806451612897)"
PdfAct,122.tar_1508.01370.gz_annihil_halo_slim_v3_black.pdf,18,footer,"(0, 0, 0, 0.04848484848484844)"
PdfAct,134.tar_1508.07304.gz_monopole_black.pdf,0,footer,"(0, 0, 0, 0.0)"
PdfAct,127.tar_1508.03616.gz_LectNotes_black.pdf,29,footer,"(0.0821917808219178, 0.0821917808219178, 0.0821917808219178, 0.2674418604651163)"
PdfAct,120.tar_1508.00143.gz_freiberg-short-intervals-with-a-given-number-of-primes-arXiv_black.pdf,1,footer,"(0.6304347826086957, 0.6304347826086957, 0.6304347826086957, 0.7428571428571428)"
PdfAct,125.tar_1508.03077.gz_DecouplingV1_black.pdf,27,footer,"(0, 0, 0, 0.04347826086956516)"
PdfAct,127.tar_1508.03878.gz_FisherApproximation_ARXIV_black.pdf,0,footer,"(0.5217391304347826, 0.3673469387755102, 0.9, 0.4239316239316239)"
PdfAct,133.tar_1508.06643.gz_GravWaveSources_black.pdf,1,footer,"(0, 0, 0, 0.08191126279863482)"
PdfAct,132.tar_1508.06454.gz_paper_black.pdf,10,footer,0
PdfAct,128.tar_1508.04513.gz_paper_black.pdf,0,footer,"(0, 0, 0, 0.1386666666666666)"
PdfAct,131.tar_1508.05902.gz_compdocs_black.pdf,1,footer,"(0.3636363636363636, 0.23255813953488372, 0.8333333333333334, 0.3125)"
PdfAct,121.tar_1508.00952.gz_paper_black.pdf,3,footer,"(0.5185185185185185, 0.5185185185185185, 0.5185185185185185, 0.8968609865470851)"
PdfAct,121.tar_1508.00696.gz_ver4Arxiv_black.pdf,0,footer,0
PdfAct,123.tar_1508.01922.gz_L0Dan_MR_ArXiv_January2017_black.pdf,38,footer,"(0, 0, 0, 0.0)"
PdfAct,122.tar_1508.01473.gz_atipress_v7_black.pdf,0,footer,"(0, 0, 0, 0.057971014492753596)"
PdfAct,133.tar_1508.06972.gz_reconstruction_cross_specs_black.pdf,4,footer,"(0.988235294117647, 0.9767441860465116, 1.0, 0.9957627118644068)"
PdfAct,130.tar_1508.05244.gz_poro_final_final_black.pdf,0,footer,"(0, 0, 0, 0.0)"
PdfAct,131.tar_1508.05754.gz_independent-dmtcs-episciences_black.pdf,1,footer,"(0.75, 0.75, 0.75, 0.9281553398058253)"
PdfAct,120.tar_1508.00501.gz_draft_resub_black.pdf,45,footer,"(0, 0, 0, 0.01980198019801975)"
PdfAct,121.tar_1508.00683.gz_main_black.pdf,11,footer,"(0, 0, 0, 0.0)"
PdfAct,124.tar_1508.02242.gz_VEM_hp_basic_principles_black.pdf,0,footer,"(0, 0, 0, 0.0)"
PdfAct,120.tar_1508.00237.gz_GradFlowPreprint_black.pdf,10,footer,"(0, 0, 0, 0.22368421052631576)"
PdfAct,129.tar_1508.04901.gz_cosmos_acf_arxiv_black.pdf,11,footer,"(0, 0, 0, 0.09032258064516129)"
PdfAct,130.tar_1508.05087.gz_paper_black.pdf,11,footer,"(0, 0, 0, 0.009090909090909064)"
PdfAct,127.tar_1508.03680.gz_NumberofSurfaces9_black.pdf,0,footer,"(0, 0, 0, 0.007490636704119851)"
PdfAct,127.tar_1508.03666.gz_rei_black.pdf,2,footer,"(0, 0, 0, 0.0)"
PdfAct,134.tar_1508.07294.gz_radio-snrs-astroph_black.pdf,12,footer,"(0.6666666666666666, 0.5, 1.0, 0.9696969696969697)"
PdfAct,133.tar_1508.06538.gz_CausalityAndInformation_black.pdf,0,footer,"(0, 0, 0, 0.004319654427645787)"
PdfAct,132.tar_1508.06381.gz_relayEH_20150819_black.pdf,14,footer,"(0.018867924528301886, 0.018867924528301886, 0.018867924528301886, 0.31050228310502276)"
PdfAct,127.tar_1508.03678.gz_AproximacionLocal_Weibull3-PII_black.pdf,0,footer,"(0, 0, 0, 0.0625)"
PdfAct,129.tar_1508.04570.gz_sp_proposal_arxiv_2015-08-19_black.pdf,17,footer,"(0, 0, 0, 0.007490636704119851)"
PdfAct,123.tar_1508.01914.gz_DrawdownTime150821_black.pdf,2,footer,"(0, 0, 0, 0.0)"
PdfAct,120.tar_1508.00501.gz_draft_resub_black.pdf,6,footer,"(0, 0, 0, 0.00881057268722472)"
PdfAct,125.tar_1508.02681.gz_arxive_black.pdf,6,footer,"(0, 0, 0, 0.0)"
PdfAct,123.tar_1508.01867.gz_Feltrin_Zanolin_july2015_black.pdf,0,footer,"(0, 0, 0, 0.0038759689922480333)"
PdfAct,124.tar_1508.02198.gz_Letter_v5_black.pdf,0,footer,"(0.10227272727272728, 0.10227272727272728, 0.10227272727272728, 0.2821473158551811)"
PdfAct,129.tar_1508.04652.gz_Mauscript_Butera_DiPaola_arxiv_black.pdf,0,footer,"(0, 0, 0, 0.0)"
PdfAct,134.tar_1508.07271.gz_Relative_tail_entropy_black.pdf,0,footer,"(0, 0, 0, 0.0062305295950156395)"
PdfAct,133.tar_1508.06745.gz_paper-2-aug15_black.pdf,2,footer,"(0.002386634844868735, 0.002386634844868735, 0.002386634844868735, 0.04327923429047018)"
PdfAct,135.tar_1508.07630.gz_BSPSA_FS_GT_black.pdf,0,footer,"(0, 0, 0, 0.0)"
PdfAct,127.tar_1508.03579.gz_arxiv_black.pdf,14,footer,"(0, 0, 0, 0.0)"
PdfAct,132.tar_1508.06152.gz_miguel_olivan1_black.pdf,0,footer,"(0, 0, 0, 0.051446945337620634)"
PdfAct,126.tar_1508.03178.gz_NGC4013_loop_vMNRAS_black.pdf,7,footer,"(0, 0, 0, 0.09836065573770497)"
PdfAct,120.tar_1508.00573.gz_btci_v16_black.pdf,15,footer,"(0.2647058823529412, 0.2647058823529412, 0.2647058823529412, 0.3685636856368564)"
PdfAct,127.tar_1508.03780.gz_hairyfinal_corregido2_black.pdf,1,footer,"(0.22727272727272727, 0.22727272727272727, 0.22727272727272727, 0.40375586854460094)"
PdfAct,130.tar_1508.05291.gz_ms_black.pdf,1,footer,"(0, 0, 0, 0.03825136612021865)"
PdfAct,127.tar_1508.03952.gz_FINAL_VERSION_black.pdf,1,footer,"(0.4021164021164021, 0.27941176470588236, 0.7169811320754716, 0.37735849056603776)"
PdfAct,124.tar_1508.02188.gz_Helicity-v5_black.pdf,9,footer,"(0, 0, 0, 0.012658227848101262)"
PdfAct,122.tar_1508.01057.gz_Convergence_proof_of_SPCM4_black.pdf,20,footer,"(0, 0, 0, 0.06849315068493154)"
PdfAct,132.tar_1508.06483.gz_paper_black.pdf,3,footer,"(0.297029702970297, 0.22727272727272727, 0.42857142857142855, 0.3363636363636364)"
PdfAct,123.tar_1508.01842.gz_root_black.pdf,3,footer,"(0.4838709677419355, 0.4838709677419355, 0.4838709677419355, 0.7330173775671406)"
PdfAct,127.tar_1508.03866.gz_arxiv-version_black.pdf,13,footer,0
PdfAct,133.tar_1508.06601.gz_extra_black.pdf,6,footer,"(0.8571428571428571, 0.75, 1.0, 0.9556650246305419)"
PdfAct,126.tar_1508.03136.gz_RushHourScheduling_v26_black.pdf,0,footer,"(0, 0, 0, 0.0)"
PdfAct,120.tar_1508.00115.gz_paper_black.pdf,1,footer,"(1.0, 1.0, 1.0, 1.0)"
PdfAct,127.tar_1508.03860.gz_minv_black.pdf,1,footer,"(0.8148148148148148, 0.6875, 1.0, 0.7981220657276995)"
PdfAct,123.tar_1508.01747.gz_msprew_v3_black.pdf,6,footer,"(0, 0, 0, 0.0)"
PdfAct,130.tar_1508.05082.gz_rand_from_somewhere_black.pdf,9,footer,"(1.0, 1.0, 1.0, 1.0)"
PdfAct,122.tar_1508.01365.gz_Izidoro_et_al_2015_terrestrial_planets_July17_black.pdf,3,footer,"(0, 0, 0, 0.15546558704453445)"
PdfAct,134.tar_1508.07456.gz_Freitas_Neighborhood_Similarity_PRE_2015_black.pdf,1,footer,"(0.06382978723404255, 0.06382978723404255, 0.06382978723404255, 0.3123644251626898)"
PdfAct,120.tar_1508.00569.gz_pngb_black.pdf,52,footer,"(0, 0, 0, 0.0)"
PdfAct,134.tar_1508.07346.gz_packing_density_eigenvalue_bounds_black.pdf,0,footer,"(0, 0, 0, 0.007874015748031553)"
PdfAct,121.tar_1508.00910.gz_Global_Structure_JHEP_black.pdf,15,footer,"(0, 0, 0, 0.01724137931034477)"
PdfAct,125.tar_1508.03004.gz_ghasp10_black.pdf,1,footer,"(0.16129032258064516, 0.16129032258064516, 0.16129032258064516, 0.4317617866004963)"
PdfAct,120.tar_1508.00013.gz_m_7_apj_black.pdf,1,footer,"(0.15789473684210525, 0.15789473684210525, 0.15789473684210525, 0.33720930232558144)"
PdfAct,130.tar_1508.05156.gz_metric_linear_revised1__black.pdf,0,footer,"(0, 0, 0, 0.007117437722419879)"
PdfAct,121.tar_1508.00831.gz_Aperiodic_fncn_thy_150724_black.pdf,3,footer,"(0, 0, 0, 0.010471204188481664)"
PdfAct,129.tar_1508.04768.gz_Obreschkow2015a_black.pdf,1,footer,"(0.48062015503875966, 0.3502824858757062, 0.7654320987654321, 0.338314405260012)"
PdfAct,123.tar_1508.01516.gz_njet_as_alg_black.pdf,2,footer,"(0, 0, 0, 0.015151515151515155)"
PdfAct,128.tar_1508.04254.gz_JetAlgorithm3_black.pdf,31,footer,"(0, 0, 0, 0.0)"
PdfAct,127.tar_1508.04030.gz_IEEE_TCOM_new2_-_modified_-2column_black.pdf,4,footer,"(0.31460674157303364, 0.20588235294117646, 0.6666666666666666, 0.33057851239669417)"
PdfAct,131.tar_1508.05810.gz_GravitationArXiv_black.pdf,7,footer,"(0.6666666666666666, 0.5, 1.0, 0.8363636363636364)"
PdfAct,132.tar_1508.06513.gz_J0823vRCHECK2_black.pdf,1,footer,"(0.2222222222222222, 0.125, 1.0, 0.7213114754098361)"
PdfAct,122.tar_1508.01078.gz_MS_ArreagaAccepted_black.pdf,0,footer,"(0, 0, 0, 0.0)"
PdfAct,123.tar_1508.01565.gz_manuscript_black.pdf,0,footer,"(0, 0, 0, 0.011560693641618514)"
PdfAct,120.tar_1508.00237.gz_GradFlowPreprint_black.pdf,0,footer,"(0.11290322580645161, 0.11290322580645161, 0.11290322580645161, 0.19646365422396855)"
PdfAct,121.tar_1508.00735.gz_vers03_black.pdf,11,footer,"(0.7567567567567567, 0.7567567567567568, 0.7567567567567568, 0.8906666666666666)"
PdfAct,128.tar_1508.04319.gz_arxiv2015-agp_black.pdf,0,footer,"(0, 0, 0, 0.016129032258064484)"
PdfAct,127.tar_1508.03924.gz_amss-def-apr-11-16-final_black.pdf,3,footer,"(0, 0, 0, 0.0)"
PdfAct,134.tar_1508.07083.gz_draft.2015.12.10-arXiv_black.pdf,0,footer,"(0, 0, 0, 0.0)"
PdfAct,130.tar_1508.05120.gz_ftdiv5_R2_black.pdf,0,footer,"(0.6666666666666666, 0.5, 1.0, 0.9285714285714286)"
PdfAct,128.tar_1508.04135.gz_AdS3M5v1sub_black.pdf,36,footer,"(0, 0, 0, 0.06369426751592357)"
PdfAct,128.tar_1508.04463.gz_3body_Decay6_submited_07-02-2016_black.pdf,5,footer,"(0, 0, 0, 0.0)"
PdfAct,123.tar_1508.01717.gz_slbap4_black.pdf,23,footer,"(0, 0, 0, 0.0)"
PdfAct,127.tar_1508.03635.gz_SBRG03_black.pdf,21,footer,"(0.006134969325153375, 0.006134969325153374, 0.006134969325153374, 0.08752327746741159)"
PdfAct,127.tar_1508.03875.gz_RCTsparse_black.pdf,7,footer,"(0, 0, 0, 0.0)"
PdfAct,134.tar_1508.07280.gz_main_black.pdf,9,footer,"(0, 0, 0, 0.11184210526315795)"
PdfAct,126.tar_1508.03390.gz_dspdc_20160411_black.pdf,4,footer,"(0, 0, 0, 0.0)"
PdfAct,130.tar_1508.05355.gz_Autonomics_Whitepaper_1.2_black.pdf,49,footer,"(0, 0, 0, 0.0028328611898017185)"
PdfAct,133.tar_1508.06998.gz_Article_black.pdf,1,footer,"(0, 0, 0, 0.07395234182415777)"
PdfAct,129.tar_1508.04871.gz_draft-rev-7_black.pdf,4,footer,"(0.4431818181818182, 0.2468354430379747, 2.1666666666666665, 0.16702355460385435)"
PdfAct,125.tar_1508.03067.gz_baptista_garching_black.pdf,8,footer,"(0.20000000000000004, 0.2, 0.2, 0.5083333333333333)"
PdfAct,120.tar_1508.00355.gz_photon-sphere-EM2_black.pdf,14,footer,"(0.2222222222222222, 0.21052631578947367, 0.23529411764705882, 0.3296703296703296)"
PdfAct,123.tar_1508.01707.gz_14th_Analysing_the_Security_of_Google_s_implementation_of_OpenID_Connect_black.pdf,14,footer,"(0, 0, 0, 0.0246913580246914)"
PdfAct,129.tar_1508.05009.gz_ArXiv_version_black.pdf,0,footer,"(0, 0, 0, 0.04166666666666671)"
PdfAct,131.tar_1508.05969.gz_Av0_bIFRNi2_2col_black.pdf,0,footer,"(0, 0, 0, 0.25)"
PdfAct,133.tar_1508.06982.gz_w-d_black.pdf,0,footer,"(0, 0, 0, 0.003571428571428612)"
PdfAct,132.tar_1508.06336.gz_arxiv_black.pdf,11,footer,"(0, 0, 0, 0.0)"
PdfAct,120.tar_1508.00269.gz_PGWBicepv5_black.pdf,9,footer,"(0, 0, 0, 0.02439024390243901)"
PdfAct,124.tar_1508.02484.gz_photoz_v6_arxiv_black.pdf,10,footer,"(0, 0, 0, 0.07194244604316552)"
PdfAct,123.tar_1508.01661.gz_gmm_bondoptions_04082015archive_black.pdf,8,footer,"(0, 0, 0, 0.003327787021630684)"
PdfAct,129.tar_1508.04879.gz_bullet_final_black.pdf,0,footer,"(0.6666666666666666, 0.5, 1.0, 0.9423076923076923)"
PdfAct,133.tar_1508.06972.gz_reconstruction_cross_specs_black.pdf,0,footer,"(0.9825783972125435, 0.9791666666666666, 0.986013986013986, 0.9905163329820864)"
PdfAct,127.tar_1508.03625.gz_Continuity_black.pdf,0,footer,"(0, 0, 0, 0.0)"
PdfAct,127.tar_1508.03786.gz_obs_sig_ct_black.pdf,3,footer,"(0, 0, 0, 0.02185792349726782)"
PdfAct,128.tar_1508.04141.gz_bounce_ng_black.pdf,9,footer,"(0, 0, 0, 0.13180515759312314)"
PdfAct,125.tar_1508.02915.gz_XeimplantationPRB_black.pdf,1,footer,"(0.24324324324324323, 0.12735849056603774, 2.7, 0.07072987208427392)"
PdfAct,130.tar_1508.05129.gz_DifferentialSpectroscopy_PRA_black.pdf,0,footer,"(0, 0, 0, 0.06947890818858568)"
PdfAct,123.tar_1508.01661.gz_gmm_bondoptions_04082015archive_black.pdf,6,footer,"(0, 0, 0, 0.0)"
PdfAct,126.tar_1508.03297.gz_higgs_stab_black.pdf,6,footer,"(0, 0, 0, 0.02749140893470795)"
PdfAct,129.tar_1508.05003.gz_distribArxiv_black.pdf,2,footer,"(0, 0, 0, 0.0)"
PdfAct,128.tar_1508.04108.gz_BF_Phys_Rev_150129_black.pdf,12,footer,"(0.4335664335664336, 0.2421875, 2.066666666666667, 0.22171428571428578)"
PdfAct,127.tar_1508.03666.gz_rei_black.pdf,1,footer,"(0, 0, 0, 0.0)"
PdfAct,122.tar_1508.01382.gz_theor8v2en_black.pdf,0,footer,"(0, 0, 0, 0.0)"
PdfAct,130.tar_1508.05088.gz_crystalchem-10_black.pdf,5,footer,"(0, 0, 0, 0.13612565445026178)"
PdfAct,126.tar_1508.03297.gz_higgs_stab_black.pdf,1,footer,"(0, 0, 0, 0.0200400801603206)"
PdfAct,124.tar_1508.02064.gz_MLA_PRD_black.pdf,13,footer,"(0.053811659192825115, 0.053811659192825115, 0.053811659192825115, 0.21728971962616825)"
PdfAct,128.tar_1508.04254.gz_JetAlgorithm3_black.pdf,2,footer,"(0, 0, 0, 0.0)"
PdfAct,122.tar_1508.01300.gz_symmetry_Arxiv_CameraReady_black.pdf,6,footer,"(0, 0, 0, 0.0)"
PdfAct,130.tar_1508.05044.gz_main_black.pdf,6,footer,"(1.0, 1.0, 1.0, 1.0)"
PdfAct,129.tar_1508.04845.gz_BCG_paper2_revised_black.pdf,8,footer,"(0, 0, 0, 0.05744125326370764)"
PdfAct,129.tar_1508.04672.gz_prl_black.pdf,0,footer,0
PdfAct,120.tar_1508.00491.gz_2d_combinatorics_black.pdf,2,footer,"(0, 0, 0, 0.0)"
PdfAct,125.tar_1508.02741.gz_bialg_submission_071416_black.pdf,24,footer,"(1.0, 1.0, 1.0, 1.0)"
PdfAct,121.tar_1508.00589.gz_optimass_published_version_black.pdf,7,footer,"(0, 0, 0, 0.010840108401084052)"
PdfAct,132.tar_1508.06099.gz_arxiv_v2_black.pdf,0,footer,"(0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.9814814814814815)"
PdfAct,123.tar_1508.01887.gz_Neurocomputing_revise_V6_black.pdf,11,footer,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.6268656716417911)"
PdfAct,123.tar_1508.01880.gz_SDBC_arxiv_revised_black.pdf,21,footer,"(0, 0, 0, 0.0)"
PdfAct,125.tar_1508.02730.gz_methods-paper.accepted.2_black.pdf,5,footer,"(0.29850746268656714, 0.16759776536312848, 1.3636363636363635, 0.17657342657342653)"
PdfAct,120.tar_1508.00004.gz_ms45_black.pdf,0,footer,"(0.5, 0.3333333333333333, 1.0, 0.76)"
PdfAct,131.tar_1508.05864.gz_DC5_black.pdf,10,footer,"(0, 0, 0, 0.014285714285714306)"
PdfAct,125.tar_1508.02714.gz_4most_AN_3007_black.pdf,3,footer,"(0, 0, 0, 0.24870466321243526)"
PdfAct,128.tar_1508.04262.gz_arxiv_paper_black.pdf,12,footer,"(0, 0, 0, 0.2585034013605443)"
PdfAct,129.tar_1508.04664.gz_aasen-varholm-traveling-water-waves-with-critical-layers_black.pdf,0,footer,"(0, 0, 0, 0.009900990099009875)"
PdfAct,122.tar_1508.01134.gz_peerrev_black.pdf,0,footer,"(0, 0, 0, 0.0)"
PdfAct,127.tar_1508.03717.gz_4LoopFormFactornpb_black.pdf,17,footer,"(0, 0, 0, 0.00793650793650798)"
PdfAct,125.tar_1508.02730.gz_methods-paper.accepted.2_black.pdf,2,footer,"(0.44, 0.270935960591133, 1.1702127659574468, 0.2937233394271786)"
PdfAct,123.tar_1508.01615.gz_pasa-sample_black.pdf,7,footer,"(0, 0, 0, 0.13084112149532715)"
PdfAct,130.tar_1508.05261.gz_Proceedings_CDM_black.pdf,3,footer,"(0.03571428571428571, 0.03571428571428571, 0.03571428571428571, 0.1327014218009478)"
PdfAct,120.tar_1508.00491.gz_2d_combinatorics_black.pdf,5,footer,"(0, 0, 0, 0.0032786885245901943)"
PdfAct,135.tar_1508.07692.gz_example_black.pdf,3,footer,"(0.14285714285714288, 0.07692307692307693, 1.0, 0.325)"
PdfAct,129.tar_1508.04750.gz_DDO_clouds_black.pdf,8,footer,"(0, 0, 0, 0.05357142857142861)"
PdfAct,129.tar_1508.04777.gz_main-v2_black.pdf,6,footer,"(0.9822485207100591, 0.9764705882352941, 0.9880952380952381, 0.9811320754716981)"
PdfAct,129.tar_1508.04982.gz_ms_black.pdf,1,footer,"(0, 0, 0, 0.3141361256544502)"
PdfAct,134.tar_1508.07305.gz_20sugradraft_black.pdf,9,footer,"(0, 0, 0, 0.002980625931445644)"
