Tool,ID,Page,Label,F1,SpatialDist
AdobeExtract,12.tar_1401.7359.gz_final-uploaded_black.pdf,8,table,0.8501658158664055,0.8463222109716236
AdobeExtract,12.tar_1401.7494.gz_wpmvp14-rabbit_black.pdf,4,table,0.9457278700861648,0.9333800659398217
AdobeExtract,12.tar_1401.7553.gz_Ellipcoords_ArXiv_black.pdf,25,table,0.0,0.0
AdobeExtract,12.tar_1401.7556.gz_mn-13-2258-mj-f_black.pdf,6,table,0.9825866028292544,0.945242684554087
AdobeExtract,12.tar_1401.7630.gz_atashbar_black.pdf,6,table,0.6139677585272463,0.8363233433879607
AdobeExtract,12.tar_1401.7641.gz_Frenkel_Electron_Inter_HEPTH_black.pdf,17,table,0.0,0.0
AdobeExtract,12.tar_1401.7654.gz_article_black.pdf,10,table,0.6862097068094011,0.983743560215622
AdobeExtract,12.tar_1401.7654.gz_article_black.pdf,11,table,0.0,0.0
AdobeExtract,12.tar_1401.7659.gz_ChapterThywissen_black.pdf,3,table,0.6713978550636494,0.8433983707755777
AdobeExtract,12.tar_1401.7664.gz_ADMdecay2_black.pdf,8,table,0.0,0.0
AdobeExtract,12.tar_1401.7688.gz_pso_black.pdf,9,table,0.0,0.0
AdobeExtract,12.tar_1401.7695.gz_main_black.pdf,2,table,0.8726275433610984,0.8946124904836249
AdobeExtract,12.tar_1401.7714.gz_LeGallMM14arXiv_black.pdf,14,table,0.0,0.0
AdobeExtract,12.tar_1401.7714.gz_LeGallMM14arXiv_black.pdf,2,table,0.0,0.0
AdobeExtract,12.tar_1401.7720.gz_co2_black.pdf,26,table,0.7564753239434214,0.8220668041575301
AdobeExtract,12.tar_1401.7791.gz_ms_revised_black.pdf,4,table,0.0,0.0
AdobeExtract,12.tar_1401.7809.gz_RevND2mp_black.pdf,7,table,0.0,0.0
AdobeExtract,12.tar_1401.7847.gz_critical_manifolds_black.pdf,23,table,0.915092290885652,0.9935220699126264
AdobeExtract,12.tar_1401.7847.gz_critical_manifolds_black.pdf,36,table,0.0,0.0
AdobeExtract,12.tar_1401.7847.gz_critical_manifolds_black.pdf,46,table,0.0,0.0
AdobeExtract,12.tar_1401.7847.gz_critical_manifolds_black.pdf,48,table,0.0,0.0
AdobeExtract,12.tar_1401.7847.gz_critical_manifolds_black.pdf,56,table,0.7893665738306004,0.8619003965586594
AdobeExtract,12.tar_1401.7847.gz_critical_manifolds_black.pdf,60,table,0.0,0.0
AdobeExtract,12.tar_1401.7847.gz_critical_manifolds_black.pdf,68,table,0.0,0.0
AdobeExtract,13.tar_1401.7966.gz_BWpulsar_black.pdf,5,table,0.0,0.0
AdobeExtract,13.tar_1401.7966.gz_BWpulsar_black.pdf,8,table,0.0,0.0
AdobeExtract,13.tar_1401.7986.gz_paper_black.pdf,17,table,0.0,0.0
AdobeExtract,13.tar_1401.7994.gz_ms_black.pdf,4,table,0.867991228501541,0.8079980279168032
AdobeExtract,13.tar_1401.7999.gz_plaq250314_black.pdf,21,table,0.8571838650543029,0.9005028650451906
AdobeExtract,13.tar_1401.8017.gz_PAC-Clustering_black.pdf,15,table,0.9227544985220232,0.9694563683516101
AdobeExtract,13.tar_1401.8098.gz_CygOBv5_black.pdf,11,table,0.0,0.0
AdobeExtract,13.tar_1401.8111.gz_quiet_turb_black.pdf,5,table,0.0,0.0
AdobeExtract,13.tar_1401.8269.gz_lexical-entailment_black.pdf,29,table,0.9939326402265198,0.9328854916838637
AdobeExtract,2.tar_1401.0750.gz_QI_InteractionModel_black.pdf,12,table,0.6503464186473772,0.960481992655885
AdobeExtract,2.tar_1401.0799.gz_PedAssignment_black.pdf,23,table,0.0,0.0
AdobeExtract,2.tar_1401.0805.gz_R4_submission_black.pdf,7,table,0.0,0.0
AdobeExtract,2.tar_1401.0826.gz_paper_black.pdf,7,table,0.8360388811778011,0.9776738377063119
AdobeExtract,2.tar_1401.1092.gz_BCS_Theory_and_apps_rev3_black.pdf,13,table,0.6569365616948643,0.9864173094289819
AdobeExtract,2.tar_1401.1212.gz_ms_fujimoto_black.pdf,10,table,0.9883501677142724,0.8814172300562791
AdobeExtract,2.tar_1401.1248.gz_meng_v5_black.pdf,5,table,0.8596692614743675,0.8809725860887331
AdobeExtract,2.tar_1401.1319.gz_Gnezdilov_black.pdf,11,table,0.8297745217121746,0.9739437317094684
AdobeExtract,2.tar_1401.1319.gz_Gnezdilov_black.pdf,12,table,0.6526027377872903,0.9034636025114652
AdobeExtract,2.tar_1401.1319.gz_Gnezdilov_black.pdf,8,table,0.7770040597686487,0.9889790842702255
AdobeExtract,2.tar_1401.1319.gz_Gnezdilov_black.pdf,9,table,0.7340055290103993,0.9780143158551116
AdobeExtract,2.tar_1401.1373.gz_onde_spectral_black.pdf,19,table,0.0,0.0
AdobeExtract,4.tar_1401.2440.gz_arxiv-report_black.pdf,19,table,0.9015003071257168,0.9820009931422031
AdobeExtract,4.tar_1401.2445.gz_agutmpl_black.pdf,10,table,0.0,0.0
AdobeExtract,4.tar_1401.2583.gz_1DTI_aps_v24_black.pdf,3,table,0.0,0.0
AdobeExtract,4.tar_1401.2630.gz_generalizationofsorptionv10_black.pdf,22,table,0.0,0.0
AdobeExtract,4.tar_1401.2642.gz_FECmodellingarxiv_black.pdf,6,table,0.0,0.0
AdobeExtract,4.tar_1401.2656.gz_pert-McDE_black.pdf,5,table,0.0,0.0
AdobeExtract,5.tar_1401.3009.gz_ms_hod_black.pdf,10,table,0.0,0.0
AdobeExtract,5.tar_1401.3009.gz_ms_hod_black.pdf,16,table,0.9227076009058832,0.8328585756184071
AdobeExtract,5.tar_1401.3033.gz_ms_ARM_FB_TFM_black.pdf,6,table,0.9361900833113952,0.9498520868570886
AdobeExtract,5.tar_1401.3081.gz_spinels1_v5_black.pdf,7,table,0.7543573674344486,0.9311315180479884
AdobeExtract,5.tar_1401.3116.gz_gps_paper2_black.pdf,11,table,0.0,0.0
AdobeExtract,5.tar_1401.3153.gz_SFADE_black.pdf,13,table,0.0,0.0
