Tool,ID,Page,Label,Precision,Recall,F1,SpatialDist
GROBID,14.tar_1402.0092.gz_mutualarXiv_black_subset_0,0,equation,0,0,0,0.1840490797546012
GROBID,14.tar_1402.0092.gz_mutualarXiv_black_subset_6,6,equation,0,0,0,0.2298850574712644
GROBID,14.tar_1402.0104.gz_Manuscript_black_subset_19,19,equation,0,0,0,0.27152317880794696
GROBID,14.tar_1402.0104.gz_Manuscript_black_subset_20,20,equation,0,0,0,0.06128702757916244
GROBID,14.tar_1402.0115.gz_paper_black_subset_12,12,equation,0,0,0,0.16521739130434782
GROBID,14.tar_1402.0115.gz_paper_black_subset_27,27,equation,0,0,0,0.0
GROBID,14.tar_1402.0115.gz_paper_black_subset_5,5,equation,0,0,0,0.08264462809917361
GROBID,14.tar_1402.0136.gz_isoDOT_black_subset_6,6,equation,0,0,0,0.6133333333333334
GROBID,14.tar_1402.0147.gz_arXivF16_black_subset_11,11,equation,0,0,0,0.2105263157894737
GROBID,14.tar_1402.0147.gz_arXivF16_black_subset_7,7,equation,0,0,0,0.2903885480572598
GROBID,14.tar_1402.0152.gz_OspCrystal_II_black_subset_10,10,equation,0,0,0,0.3832752613240418
GROBID,14.tar_1402.0152.gz_OspCrystal_II_black_subset_15,15,equation,0,0,0,0.28785046728971964
GROBID,14.tar_1402.0152.gz_OspCrystal_II_black_subset_16,16,equation,0,0,0,0.35555555555555557
GROBID,14.tar_1402.0152.gz_OspCrystal_II_black_subset_22,22,equation,0,0,0,0.253012048192771
GROBID,14.tar_1402.0152.gz_OspCrystal_II_black_subset_32,32,equation,0,0,0,0.057268722466960326
GROBID,14.tar_1402.0152.gz_OspCrystal_II_black_subset_35,35,equation,0,0,0,0.3448275862068965
GROBID,14.tar_1402.0171.gz_eli_adi1_black_subset_10,10,equation,0,0,0,0.1294964028776978
GROBID,14.tar_1402.0208.gz_ContinuedFractions80_black_subset_12,12,equation,0,0,0,0.39344262295081966
GROBID,14.tar_1402.0208.gz_ContinuedFractions80_black_subset_2,2,equation,0,0,0,0.33043478260869563
GROBID,14.tar_1402.0208.gz_ContinuedFractions80_black_subset_20,20,equation,0,0,0,0.052631578947368356
GROBID,14.tar_1402.0208.gz_ContinuedFractions80_black_subset_28,28,equation,0,0,0,0.13259668508287292
GROBID,14.tar_1402.0208.gz_ContinuedFractions80_black_subset_9,9,equation,0,0,0,0.20487804878048776
GROBID,14.tar_1402.0209.gz_noc-IsotropicMeanWidth_black_subset_11,11,equation,0,0,0,0.7692307692307692
GROBID,14.tar_1402.0209.gz_noc-IsotropicMeanWidth_black_subset_2,2,equation,0,0,0,0.264957264957265
GROBID,14.tar_1402.0209.gz_noc-IsotropicMeanWidth_black_subset_3,3,equation,0,0,0,0.13566739606126915
GROBID,14.tar_1402.0209.gz_noc-IsotropicMeanWidth_black_subset_4,4,equation,0,0,0,0.27692307692307694
GROBID,14.tar_1402.0229.gz_PP_and_ASM_paper_black_subset_2,2,equation,0,0,0,0.3707093821510298
GROBID,14.tar_1402.0229.gz_PP_and_ASM_paper_black_subset_4,4,equation,0,0,0,0.12627291242362532
GROBID,14.tar_1402.0229.gz_PP_and_ASM_paper_black_subset_7,7,equation,0,0,0,0.2922636103151862
GROBID,14.tar_1402.0240.gz_cct_arxiv2_black_subset_10,10,equation,0,0,0,0.0
GROBID,14.tar_1402.0240.gz_cct_arxiv2_black_subset_11,11,equation,0,0,0,0.0
GROBID,14.tar_1402.0240.gz_cct_arxiv2_black_subset_13,13,equation,0,0,0,0.2692307692307692
GROBID,14.tar_1402.0240.gz_cct_arxiv2_black_subset_25,25,equation,0,0,0,0.0
GROBID,14.tar_1402.0243.gz_submitted_version_black_subset_0,0,equation,0,0,0,0.3010752688172043
GROBID,14.tar_1402.0243.gz_submitted_version_black_subset_3,3,equation,0,0,0,0.42570281124497994
GROBID,14.tar_1402.0246.gz_LDP-DKF-final_twoColumn_black_subset_11,11,equation,0,0,0,0.07971656333038084
GROBID,14.tar_1402.0246.gz_LDP-DKF-final_twoColumn_black_subset_16,16,equation,0,0,0,0.09560229445506692
GROBID,14.tar_1402.0246.gz_LDP-DKF-final_twoColumn_black_subset_5,5,equation,0,0,0,0.1507692307692308
GROBID,14.tar_1402.0258.gz_Index_Coding_Final_black_subset_12,12,equation,0,0,0,0.2646153846153847
GROBID,14.tar_1402.0258.gz_Index_Coding_Final_black_subset_14,14,equation,0,0,0,0.2043795620437956
GROBID,14.tar_1402.0258.gz_Index_Coding_Final_black_subset_20,20,equation,0,0,0,0.10689655172413794
GROBID,14.tar_1402.0258.gz_Index_Coding_Final_black_subset_4,4,equation,0,0,0,0.2786166585484656
GROBID,14.tar_1402.0263.gz_draft7_black_subset_1,1,equation,0,0,0,0.10155148095909737
GROBID,14.tar_1402.0263.gz_draft7_black_subset_6,6,equation,0,0,0,0.04822597313124348
GROBID,14.tar_1402.0271.gz_nonlocal_calc_3_black_subset_16,16,equation,0,0,0,0.20187793427230047
GROBID,14.tar_1402.0271.gz_nonlocal_calc_3_black_subset_19,19,equation,0,0,0,0.3851590106007067
GROBID,14.tar_1402.0271.gz_nonlocal_calc_3_black_subset_2,2,equation,0,0,0,0.20588235294117652
GROBID,14.tar_1402.0271.gz_nonlocal_calc_3_black_subset_20,20,equation,0,0,0,0.2940461725394897
GROBID,14.tar_1402.0271.gz_nonlocal_calc_3_black_subset_26,26,equation,0,0,0,0.4220870379036032
GROBID,14.tar_1402.0271.gz_nonlocal_calc_3_black_subset_28,28,equation,0,0,0,0.061815840309079134
GROBID,14.tar_1402.0271.gz_nonlocal_calc_3_black_subset_30,30,equation,0,0,0,0.118380062305296
GROBID,14.tar_1402.0271.gz_nonlocal_calc_3_black_subset_6,6,equation,0,0,0,0.2588235294117646
GROBID,14.tar_1402.0287.gz_hopfhopfvdpback_black_subset_11,11,equation,0,0,0,0.2636363636363636
GROBID,14.tar_1402.0288.gz_mavr_arxiv_black_subset_9,9,equation,0,0,0,0.288
GROBID,14.tar_1402.0290.gz_navier-blowup_black_subset_11,11,equation,0,0,0,0.4120603015075377
GROBID,14.tar_1402.0290.gz_navier-blowup_black_subset_12,12,equation,0,0,0,0.0
GROBID,14.tar_1402.0290.gz_navier-blowup_black_subset_21,21,equation,0,0,0,0.1972789115646259
GROBID,14.tar_1402.0290.gz_navier-blowup_black_subset_27,27,equation,0,0,0,0.04469273743016757
GROBID,14.tar_1402.0290.gz_navier-blowup_black_subset_37,37,equation,0,0,0,0.2862985685071574
GROBID,14.tar_1402.0290.gz_navier-blowup_black_subset_43,43,equation,0,0,0,0.0
GROBID,14.tar_1402.0290.gz_navier-blowup_black_subset_5,5,equation,0,0,0,0.2619047619047619
GROBID,14.tar_1402.0290.gz_navier-blowup_black_subset_57,57,equation,0,0,0,0.0
GROBID,14.tar_1402.0290.gz_navier-blowup_black_subset_65,65,equation,0,0,0,0.07133421400264198
GROBID,14.tar_1402.0290.gz_navier-blowup_black_subset_72,72,equation,0,0,0,0.1637426900584795
GROBID,14.tar_1402.0295.gz_Double_black_subset_3,3,equation,0,0,0,0.06451612903225808
GROBID,14.tar_1402.0297.gz_MINERvA_black_subset_2,2,equation,0,0,0,0.5142857142857143
GROBID,14.tar_1402.0297.gz_MINERvA_black_subset_3,3,equation,0,0,0,0.4
GROBID,14.tar_1402.0298.gz_LoopClusterSignGFFCorrectedSuite3_black_subset_13,13,equation,0,0,0,0.12121212121212124
GROBID,14.tar_1402.0298.gz_LoopClusterSignGFFCorrectedSuite3_black_subset_21,21,equation,0,0,0,0.2598870056497175
GROBID,14.tar_1402.0303.gz_fermat_black_subset_6,6,equation,0,0,0,0.4123711340206186
GROBID,14.tar_1402.0306.gz_Be_TOSM_black_subset_4,4,equation,0,0,0,0.0
GROBID,14.tar_1402.0307.gz_kerrsqueezy3_arXiv_sah_black_subset_3,3,equation,0,0,0,0.11379310344827587
GROBID,14.tar_1402.0307.gz_kerrsqueezy3_arXiv_sah_black_subset_5,5,equation,0,0,0,0.09511111111111106
GROBID,14.tar_1402.0307.gz_kerrsqueezy3_arXiv_sah_black_subset_8,8,equation,0,0,0,0.0
GROBID,14.tar_1402.0321.gz_positrons2014_black_subset_7,7,equation,0,0,0,0.3756345177664975
GROBID,14.tar_1402.0327.gz_femto_black_subset_10,10,equation,0,0,0,0.3958868894601542
GROBID,14.tar_1402.0327.gz_femto_black_subset_13,13,equation,0,0,0,0.10752688172043008
GROBID,14.tar_1402.0327.gz_femto_black_subset_3,3,equation,0,0,0,0.38888888888888884
GROBID,14.tar_1402.0327.gz_femto_black_subset_7,7,equation,0,0,0,0.1798063623789764
GROBID,14.tar_1402.0336.gz_dsb23052014_black_subset_16,16,equation,0,0,0,0.30392156862745096
GROBID,14.tar_1402.0336.gz_dsb23052014_black_subset_25,25,equation,0,0,0,0.26744805540756533
GROBID,14.tar_1402.0336.gz_dsb23052014_black_subset_37,37,equation,0,0,0,0.0676117775354416
GROBID,14.tar_1402.0337.gz_mypaper_black_subset_7,7,equation,0,0,0,0.0
GROBID,14.tar_1402.0339.gz_facinttda2_black_subset_2,2,equation,0,0,0,0.12373037857802402
GROBID,14.tar_1402.0343.gz_parkerpaper_black_subset_2,2,equation,0,0,0,0.3689727463312369
GROBID,14.tar_1402.0347.gz_KurikshaPostaVaneeva_LT10_black_subset_0,0,equation,0,0,0,0.736842105263158
GROBID,14.tar_1402.0347.gz_KurikshaPostaVaneeva_LT10_black_subset_5,5,equation,0,0,0,0.20588235294117652
GROBID,14.tar_1402.0352.gz_article_MnAs_black_subset_5,5,equation,0,0,0,0.5233644859813085
GROBID,14.tar_1402.0355.gz_Bubble_simulations_black_subset_11,11,equation,0,0,0,0.4180327868852459
GROBID,14.tar_1402.0363.gz_article_black_subset_1,1,equation,0,0,0,0.1851851851851852
GROBID,14.tar_1402.0365.gz_NonRadialWave7_black_subset_14,14,equation,0,0,0,0.22757111597374177
GROBID,14.tar_1402.0365.gz_NonRadialWave7_black_subset_20,20,equation,0,0,0,0.3614457831325301
GROBID,14.tar_1402.0365.gz_NonRadialWave7_black_subset_25,25,equation,0,0,0,0.17182130584192434
GROBID,14.tar_1402.0365.gz_NonRadialWave7_black_subset_26,26,equation,0,0,0,0.3453815261044177
GROBID,14.tar_1402.0365.gz_NonRadialWave7_black_subset_34,34,equation,0,0,0,0.10796915167095122
GROBID,14.tar_1402.0365.gz_NonRadialWave7_black_subset_39,39,equation,0,0,0,0.06129398410896712
GROBID,14.tar_1402.0365.gz_NonRadialWave7_black_subset_42,42,equation,0,0,0,0.13942307692307693
GROBID,14.tar_1402.0369.gz_weighted_correlation_logistic_v2_black_subset_4,4,equation,0,0,0,0.11843876177658146
GROBID,14.tar_1402.0375.gz_Slomczynski_Szymusiak_2015_HSPOVM_ArXive_black_subset_25,25,equation,0,0,0,0.1593172119487909
GROBID,14.tar_1402.0375.gz_Slomczynski_Szymusiak_2015_HSPOVM_ArXive_black_subset_34,34,equation,0,0,0,0.0
GROBID,14.tar_1402.0377.gz_Interferometry_with_non-classical_motional_states_of_a_BEC_black_subset_5,5,equation,0,0,0,0.21238938053097342
GROBID,14.tar_1402.0385.gz_capelli_black_subset_9,9,equation,0,0,0,0.0
GROBID,14.tar_1402.0387.gz_papier_MIM_black_subset_2,2,equation,0,0,0,0.05198019801980194
GROBID,14.tar_1402.0389.gz_main_black_subset_10,10,equation,0,0,0,0.2508960573476702
GROBID,14.tar_1402.0389.gz_main_black_subset_3,3,equation,0,0,0,0.4761904761904762
GROBID,14.tar_1402.0389.gz_main_black_subset_44,44,equation,0,0,0,0.08510638297872347
GROBID,14.tar_1402.0404.gz_qEPI-10_black_subset_1,1,equation,0,0,0,0.45121951219512196
GROBID,14.tar_1402.0404.gz_qEPI-10_black_subset_10,10,equation,0,0,0,0.0
GROBID,14.tar_1402.0404.gz_qEPI-10_black_subset_6,6,equation,0,0,0,0.04590163934426229
GROBID,14.tar_1402.0410.gz_minimum_chap_new_black_subset_11,11,equation,0,0,0,0.29370629370629375
GROBID,14.tar_1402.0410.gz_minimum_chap_new_black_subset_7,7,equation,0,0,0,0.3609022556390978
GROBID,14.tar_1402.0422.gz_single_main_black_subset_11,11,equation,0,0,0,0.19002375296912122
GROBID,14.tar_1402.0422.gz_single_main_black_subset_5,5,equation,0,0,0,0.5348837209302326
GROBID,14.tar_1402.0422.gz_single_main_black_subset_8,8,equation,0,0,0,0.19607843137254904
GROBID,14.tar_1402.0431.gz_holo-fR_black_subset_1,1,equation,0,0,0,0.22608695652173907
GROBID,14.tar_1402.0438.gz_XYZ-11_black_subset_21,21,equation,0,0,0,0.2323651452282158
GROBID,14.tar_1402.0438.gz_XYZ-11_black_subset_8,8,equation,0,0,0,0.10483870967741936
GROBID,14.tar_1402.0444.gz_paper_black_subset_5,5,equation,0,0,0,0.3931034482758621
GROBID,14.tar_1402.0444.gz_paper_black_subset_7,7,equation,0,0,0,0.3283582089552239
GROBID,14.tar_1402.0449.gz_combinat-arch_black_subset_10,10,equation,0,0,0,0.0
GROBID,14.tar_1402.0449.gz_combinat-arch_black_subset_3,3,equation,0,0,0,0.23642172523961663
GROBID,14.tar_1402.0449.gz_combinat-arch_black_subset_4,4,equation,0,0,0,0.30275229357798167
GROBID,14.tar_1402.0454.gz_paper_v11_black_subset_3,3,equation,0,0,0,0.16531604538087522
GROBID,14.tar_1402.0455.gz_GDAevolution_hep_f_black_subset_11,11,equation,0,0,0,0.1413427561837456
GROBID,14.tar_1402.0455.gz_GDAevolution_hep_f_black_subset_12,12,equation,0,0,0,0.0
GROBID,14.tar_1402.0455.gz_GDAevolution_hep_f_black_subset_3,3,equation,0,0,0,0.27257240204429306
GROBID,14.tar_1402.0462.gz_Amoeba_Nonnegative_ArXiv_Vers3_black_subset_1,1,equation,0,0,0,0.1634615384615384
GROBID,14.tar_1402.0462.gz_Amoeba_Nonnegative_ArXiv_Vers3_black_subset_11,11,equation,0,0,0,0.14219474497681603
GROBID,14.tar_1402.0462.gz_Amoeba_Nonnegative_ArXiv_Vers3_black_subset_4,4,equation,0,0,0,0.22346368715083798
GROBID,14.tar_1402.0472.gz_pointpush_final_black_subset_14,14,equation,0,0,0,0.17391304347826092
GROBID,14.tar_1402.0477.gz_Frechet17_black_subset_19,19,equation,0,0,0,0.3859649122807018
GROBID,14.tar_1402.0477.gz_Frechet17_black_subset_30,30,equation,0,0,0,0.18768328445747798
GROBID,14.tar_1402.0477.gz_Frechet17_black_subset_31,31,equation,0,0,0,0.24731182795698928
GROBID,14.tar_1402.0477.gz_Frechet17_black_subset_34,34,equation,0,0,0,0.30434782608695654
GROBID,14.tar_1402.0479.gz_SK-paper2_black_subset_1,1,equation,0,0,0,0.20408163265306128
GROBID,14.tar_1402.0479.gz_SK-paper2_black_subset_10,10,equation,0,0,0,0.04260813428018082
GROBID,14.tar_1402.0479.gz_SK-paper2_black_subset_15,15,equation,0,0,0,0.0
GROBID,14.tar_1402.0479.gz_SK-paper2_black_subset_3,3,equation,0,0,0,0.1009743135518157
GROBID,14.tar_1402.0479.gz_SK-paper2_black_subset_8,8,equation,0,0,0,0.1954022988505747
GROBID,14.tar_1402.0490.gz_lkacs_black_subset_53,53,equation,0,0,0,0.2583333333333333
GROBID,14.tar_1402.0490.gz_lkacs_black_subset_77,77,equation,0,0,0,0.32075471698113206
GROBID,14.tar_1402.0495.gz_decohArXiv_black_subset_6,6,equation,0,0,0,0.2484472049689441
GROBID,14.tar_1402.0506.gz_lya_paper_black_subset_16,16,equation,0,0,0,0.05645161290322576
GROBID,14.tar_1402.0506.gz_lya_paper_black_subset_2,2,equation,0,0,0,0.2448979591836735
GROBID,14.tar_1402.0506.gz_lya_paper_black_subset_5,5,equation,0,0,0,0.1118012422360249
GROBID,14.tar_1402.0507.gz_CFMRT_black_subset_15,15,equation,0,0,0,0.05420827389443659
GROBID,14.tar_1402.0507.gz_CFMRT_black_subset_16,16,equation,0,0,0,0.06545454545454547
GROBID,14.tar_1402.0507.gz_CFMRT_black_subset_17,17,equation,0,0,0,0.1843003412969283
GROBID,14.tar_1402.0507.gz_CFMRT_black_subset_18,18,equation,0,0,0,0.25
GROBID,14.tar_1402.0507.gz_CFMRT_black_subset_2,2,equation,0,0,0,0.1349693251533742
GROBID,14.tar_1402.0513.gz_sawai_black_subset_1,1,equation,0,0,0,0.05851979345955243
GROBID,14.tar_1402.0513.gz_sawai_black_subset_3,3,equation,0,0,0,0.28070175438596495
GROBID,14.tar_1402.0516.gz_DataDriven_arXiv_v2_black_subset_25,25,equation,0,0,0,0.39812646370023425
GROBID,14.tar_1402.0516.gz_DataDriven_arXiv_v2_black_subset_8,8,equation,0,0,0,0.14229249011857703
GROBID,14.tar_1402.0522.gz_art_black_subset_11,11,equation,0,0,0,0.2898550724637681
GROBID,14.tar_1402.0522.gz_art_black_subset_15,15,equation,0,0,0,0.06118980169971678
GROBID,14.tar_1402.0523.gz_technique_black_subset_2,2,equation,0,0,0,0.08121827411167516
GROBID,14.tar_1402.0523.gz_technique_black_subset_3,3,equation,0,0,0,0.4136460554371002
GROBID,14.tar_1402.0523.gz_technique_black_subset_5,5,equation,0,0,0,0.17898832684824895
GROBID,14.tar_1402.0525.gz_witsen_paper_black_subset_2,2,equation,0,0,0,0.4010840108401084
GROBID,14.tar_1402.0529.gz_art_black_subset_14,14,equation,0,0,0,0.0
GROBID,14.tar_1402.0529.gz_art_black_subset_3,3,equation,0,0,0,0.25268817204301075
GROBID,14.tar_1402.0546.gz_generalized-Leray-alpha__black_subset_14,14,equation,0,0,0,0.2029850746268657
GROBID,14.tar_1402.0546.gz_generalized-Leray-alpha__black_subset_16,16,equation,0,0,0,0.2091503267973856
GROBID,14.tar_1402.0546.gz_generalized-Leray-alpha__black_subset_19,19,equation,0,0,0,0.27826086956521734
GROBID,14.tar_1402.0546.gz_generalized-Leray-alpha__black_subset_4,4,equation,0,0,0,0.43037974683544306
GROBID,14.tar_1402.0546.gz_generalized-Leray-alpha__black_subset_5,5,equation,0,0,0,0.29192546583850926
GROBID,14.tar_1402.0546.gz_generalized-Leray-alpha__black_subset_9,9,equation,0,0,0,0.4651711924439197
GROBID,14.tar_1402.0549.gz_epsilon-dpm2_black_subset_28,28,equation,0,0,0,0.2505494505494505
GROBID,14.tar_1402.0549.gz_epsilon-dpm2_black_subset_30,30,equation,0,0,0,0.20180180180180188
GROBID,14.tar_1402.0549.gz_epsilon-dpm2_black_subset_33,33,equation,0,0,0,0.07491856677524425
GROBID,14.tar_1402.0549.gz_epsilon-dpm2_black_subset_38,38,equation,0,0,0,0.15460122699386503
GROBID,14.tar_1402.0549.gz_epsilon-dpm2_black_subset_4,4,equation,0,0,0,0.30434782608695654
GROBID,14.tar_1402.0549.gz_epsilon-dpm2_black_subset_51,51,equation,0,0,0,0.1908893709327549
GROBID,14.tar_1402.0549.gz_epsilon-dpm2_black_subset_67,67,equation,0,0,0,0.3303370786516854
GROBID,14.tar_1402.0549.gz_epsilon-dpm2_black_subset_8,8,equation,0,0,0,0.19117647058823536
GROBID,14.tar_1402.0550.gz_SynchroPhase_ACHA_finalArxiv_black_subset_25,25,equation,0,0,0,0.22268470343392294
GROBID,14.tar_1402.0550.gz_SynchroPhase_ACHA_finalArxiv_black_subset_9,9,equation,0,0,0,0.3417721518987342
GROBID,14.tar_1402.0551.gz_thirtynine_steps_black_subset_2,2,equation,0,0,0,0.31088082901554404
GROBID,14.tar_1402.0551.gz_thirtynine_steps_black_subset_5,5,equation,0,0,0,0.20462046204620463
GROBID,14.tar_1402.0552.gz_ms_black_subset_0,0,equation,0,0,0,0.4036697247706422
GROBID,14.tar_1402.0595.gz_CHM_arxiv_black_subset_3,3,equation,0,0,0,0.25742574257425743
GROBID,14.tar_1402.0595.gz_CHM_arxiv_black_subset_4,4,equation,0,0,0,0.19134775374376034
GROBID,15.tar_1402.0596.gz_numerical_error_fixed_black_subset_11,11,equation,0,0,0,0.4357541899441341
GROBID,15.tar_1402.0596.gz_numerical_error_fixed_black_subset_12,12,equation,0,0,0,0.10940919037199123
GROBID,15.tar_1402.0599.gz_CDC13-journal-double-column_black_subset_4,4,equation,0,0,0,0.08154803040774013
GROBID,15.tar_1402.0602.gz_infobound_black_subset_3,3,equation,0,0,0,0.36529680365296807
GROBID,15.tar_1402.0604.gz_resolve_black_subset_2,2,equation,0,0,0,0.1866666666666667
GROBID,15.tar_1402.0604.gz_resolve_black_subset_9,9,equation,0,0,0,0.16400911161731202
GROBID,15.tar_1402.0607.gz_Sterile_Neutrinos_black_subset_14,14,equation,0,0,0,0.22794117647058826
GROBID,15.tar_1402.0607.gz_Sterile_Neutrinos_black_subset_5,5,equation,0,0,0,0.0
GROBID,15.tar_1402.0608.gz_varrate_black_subset_12,12,equation,0,0,0,0.1386666666666666
GROBID,15.tar_1402.0635.gz_RLVSI_arXiv_black_subset_20,20,equation,0,0,0,0.14898989898989895
GROBID,15.tar_1402.0635.gz_RLVSI_arXiv_black_subset_7,7,equation,0,0,0,0.0
GROBID,15.tar_1402.0635.gz_RLVSI_arXiv_black_subset_8,8,equation,0,0,0,0.0
GROBID,15.tar_1402.0641.gz_buch_black_subset_4,4,equation,0,0,0,0.28402366863905326
GROBID,15.tar_1402.0643.gz_MultivariateInterpolation-PolyApprox_v2_black_subset_14,14,equation,0,0,0,0.13840830449826996
GROBID,15.tar_1402.0643.gz_MultivariateInterpolation-PolyApprox_v2_black_subset_24,24,equation,0,0,0,0.15384615384615385
GROBID,15.tar_1402.0643.gz_MultivariateInterpolation-PolyApprox_v2_black_subset_9,9,equation,0,0,0,0.3192182410423453
GROBID,15.tar_1402.0644.gz_OllivierRicciHaL_black_subset_4,4,equation,0,0,0,0.34496919917864477
GROBID,15.tar_1402.0644.gz_OllivierRicciHaL_black_subset_6,6,equation,0,0,0,0.36363636363636365
GROBID,15.tar_1402.0648.gz_ia_groupcasts_black_subset_1,1,equation,0,0,0,0.33333333333333326
GROBID,15.tar_1402.0681.gz_hypercrystals01_black_subset_0,0,equation,0,0,0,0.4390243902439025
GROBID,15.tar_1402.0683.gz_Bsk-two-component-Revision2_black_subset_4,4,equation,0,0,0,0.15873015873015872
GROBID,15.tar_1402.0686.gz_article-V3_black_subset_17,17,equation,0,0,0,0.0
GROBID,15.tar_1402.0688.gz_linewidthv7a_black_subset_2,2,equation,0,0,0,0.09393346379647753
GROBID,15.tar_1402.0697.gz_papermc_black_subset_11,11,equation,0,0,0,0.0
GROBID,15.tar_1402.0697.gz_papermc_black_subset_5,5,equation,0,0,0,0.20689655172413793
GROBID,15.tar_1402.0703.gz_tunndetzD_black_subset_1,1,equation,0,0,0,0.1854140914709518
GROBID,15.tar_1402.0703.gz_tunndetzD_black_subset_7,7,equation,0,0,0,0.22267481330617783
GROBID,15.tar_1402.0703.gz_tunndetzD_black_subset_8,8,equation,0,0,0,0.10305343511450388
GROBID,15.tar_1402.0703.gz_tunndetzD_black_subset_9,9,equation,0,0,0,0.16372093023255815
GROBID,15.tar_1402.0719.gz_Rayleigh_v1_black_subset_0,0,equation,0,0,0,0.47916666666666663
GROBID,15.tar_1402.0719.gz_Rayleigh_v1_black_subset_12,12,equation,0,0,0,0.062111801242236024
GROBID,15.tar_1402.0719.gz_Rayleigh_v1_black_subset_4,4,equation,0,0,0,0.10315186246418336
GROBID,15.tar_1402.0724.gz_ms_black_subset_2,2,equation,0,0,0,0.036418816388467404
GROBID,15.tar_1402.0741.gz_nucleon_roper_transition_black_subset_5,5,equation,0,0,0,0.17316017316017324
GROBID,15.tar_1402.0741.gz_nucleon_roper_transition_black_subset_6,6,equation,0,0,0,0.39812646370023425
GROBID,15.tar_1402.0749.gz_memorypaper0514_black_subset_23,23,equation,0,0,0,0.151685393258427
GROBID,15.tar_1402.0749.gz_memorypaper0514_black_subset_24,24,equation,0,0,0,0.30223880597014924
GROBID,15.tar_1402.0749.gz_memorypaper0514_black_subset_9,9,equation,0,0,0,0.0
GROBID,15.tar_1402.0755.gz_AVVv3_black_subset_0,0,equation,0,0,0,0.45098039215686275
GROBID,15.tar_1402.0755.gz_AVVv3_black_subset_2,2,equation,0,0,0,0.19459459459459452
GROBID,15.tar_1402.0755.gz_AVVv3_black_subset_21,21,equation,0,0,0,0.28
GROBID,15.tar_1402.0755.gz_AVVv3_black_subset_6,6,equation,0,0,0,0.0462311557788945
GROBID,15.tar_1402.0757.gz_arxivmain_black_subset_1,1,equation,0,0,0,0.53125
GROBID,15.tar_1402.0760.gz_directed_networksArxiv30thMarch_black_subset_7,7,equation,0,0,0,0.10495626822157433
GROBID,15.tar_1402.0760.gz_directed_networksArxiv30thMarch_black_subset_8,8,equation,0,0,0,0.1189591078066914
GROBID,15.tar_1402.0771.gz_qed-dis-Let-2_black_subset_0,0,equation,0,0,0,0.1388101983002832
GROBID,15.tar_1402.0784.gz_paper_nonstandard-4feb_black_subset_9,9,equation,0,0,0,0.3141361256544502
GROBID,15.tar_1402.0793.gz_ne20mg24_black_subset_10,10,equation,0,0,0,0.618595825426945
GROBID,15.tar_1402.0793.gz_ne20mg24_black_subset_11,11,equation,0,0,0,0.43561973525872444
GROBID,15.tar_1402.0793.gz_ne20mg24_black_subset_7,7,equation,0,0,0,0.07907425265188038
GROBID,15.tar_1402.0794.gz_AnandArazyMandayamNovGameSec2013CameraReady_black_subset_3,3,equation,0,0,0,0.2733812949640287
GROBID,15.tar_1402.0794.gz_AnandArazyMandayamNovGameSec2013CameraReady_black_subset_5,5,equation,0,0,0,0.08637873754152821
